id,title,funder,source,url,description,deadline,amount_max,currency,country,region,relevance,fetched_at
c06f5ce6a0d9,Banco de Projetos Socioambientais,,capta.org.br,https://capta.org.br/oportunidades/banco-de-projetos-socioambientais/,"Instituto EDP O Banco de Projetos Socioambientais do Instituto EDP é um canal de captação contínua para projetos sociais que tenham como objetivo o desenvolvimento social, cultural e/ou ambiental. A fonte de recursos desse banco são o LICC, LIEC, PROAC, PIE, verba direta, FIA, Fundo do Idoso, Rouanet, PRONAS, PRONON e a Lei Federal do Esporte. Região: diversos municípios dos estados do Espirito Santo, São Paulo, Goiás, Ceará, entre outros. Para mais informações acesse o edital. Inscrições: contínuas Edital: Banco de Projetos Socioambientais",,,,BR,,4,2026-06-30T23:57:59.077048+00:00
fcd11756419b,Por um financiamento climático justo: chamado da Casa Sul Global iniciado na COP30,ISPN,ispn.org.br,https://ispn.org.br/noticia/por-um-financiamento-climatico-justo-chamado-da-casa-sul-global-iniciado-na-cop30/,"Enfrentar a crise climática é uma questão de sobrevivência humana no planeta. Ainda assim, seus impactos não se manifestam da mesma maneira. Comunidades do Sul Global, marcadas por desigualdades históricas e por processos de exclusão econômica, social e política, são as que menos contribuíram para a intensificação da crise climática, mas estão entre as mais afetadas por seus efeitos. Ao mesmo tempo, são essas comunidades as detentoras das soluções concretas às mudanças aceleradas. O Sul Global a",,,,BR,,4,2026-06-30T23:58:05.144519+00:00
b1dd38fe23ff,Mulheres guardiãs das águas do Cerrado são tema da nova temporada do podcast Canto da Coruja Comunidade,ISPN,ispn.org.br,https://ispn.org.br/noticia/mulheres-guardias-das-aguas-do-cerrado-sao-tema-da-nova-temporada-do-podcast-canto-da-coruja-comunidade/,"A resiliência do Cerrado se traduz na força de suas guardiãs. É com essa inspiração que o ISPN lança a 7ª temporada do podcast Canto da Coruja Comunidade, dedicada às mulheres cerratenses que participaram da formação Cerrativismo – Mulheres das Águas. A nova temporada chega num momento crucial, com o Brasil prestes a sediar a COP30, que começa na próxima semana, em Belém (PA). Ao amplificar as vozes das mulheres cerratenses, o ISPN antecipa um dos debates centrais na conferência: o papel das com",,,,BR,,4,2026-06-30T23:58:05.190074+00:00
cd3b3804a67d,Vozes do Cerrado do Sul do Maranhão se reúnem em audiência pública para discutir proteção do bioma,ISPN,ispn.org.br,https://ispn.org.br/noticia/vozes-do-cerrado-do-sul-do-maranhao-se-reunem-em-audiencia-publica-para-discutir-protecao-do-bioma/,"Quase toda a viagem de carro pela BR 230, rumo ao Sul do Maranhão, nos revela um cenário difícil de ver. A perder de vista, terras sem verde, sem vida, com redemoinhos de areia. Nessa época do ano, nem a soja se faz presente. A terra ainda está sendo preparada para recebê-la. Uma visão muito parecida em toda a região do Matopiba que abrange os estados do Tocantins e partes do Maranhão, Piauí e Bahia. Região considerada “celeiro de alimentos”, onde ocorreu forte expansão agrícola a partir da segu",,,,BR,,4,2026-06-30T23:58:05.220348+00:00
1da41c319242,"Os desafios, oportunidades e adaptações necessárias para o uso tradicional do fogo",ISPN,ispn.org.br,https://ispn.org.br/artigo-de-opiniao/os-desafios-oportunidades-e-adaptacoes-necessarias-para-o-uso-tradicional-do-fogo/,"Muitos povos e comunidades rurais fazem o uso tradicional do fogo para suas atividades produtivas, culturais e cotidianas em todo o Brasil. Entre as atividades em que o fogo é mais usado, podemos destacar as queimadas para: agricultura familiar; limpeza de áreas; redução de material combustível (vegetação seca) para proteção de áreas contra incêndios; caça de animais silvestres; rebrota de pastagens para a alimentação de gado e outros animais de criação; estímulo à floração e frutificação de pla",,,,BR,,4,2026-06-30T23:58:05.224691+00:00
6c68358b8f25,Register with SurveyMonkey Apply,Commonwealth Foundation,commonwealthfoundation.com,https://grants.commonwealthfoundation.com/prog/,"Register with SurveyMonkey Apply 
 
 Read more 
 
 
 
 
 Survey Monkey Apply are the providers of the online platform we are using for grant applications. We will only consider completed applications that have been submitted using the online application system. 
 Before applying, you need to set up a SurveyMonkey Apply account. To set up your account, click ‘register’ on the  website here .",,,,GLOBAL,,4,2026-06-30T23:57:52.088582+00:00
7638b733f6f6,Application guidance documents,Commonwealth Foundation,commonwealthfoundation.com,https://commonwealthfoundation.com/wp-content/uploads/2025/09/Frequently-asked-questions-2025.pdf,"Application guidance documents 
 Download the documentation you need to apply for this grants call 
 
 
 
 Frequently asked questions 
 Grant application form 
 Guidelines for applicants 
 Logic model template 
 What is constructive engagement? 
 How to submit an online application 
 
 
 
 Download all resources",,,,GLOBAL,,4,2026-06-30T23:57:52.090048+00:00
9d916378c58e,Apply Now: Hubert H. Humphrey Fellowship Program (Vietnam),,fundsforngos.org,https://www2.fundsforngos.org/leadership/apply-now-hubert-h-humphrey-fellowship-program-vietnam/,"Deadline: 09-Aug-2026 The Hubert H. Humphrey Fellowship Program (2027–2028) is a U.S.-funded non-degree academic exchange program for mid-career Vietnamese professionals with leadership potential. It provides approximately 10 months of graduate-level study, leadership development, and professional experience in the United States, including a 6-week professional affiliation with U.S. organizations. What Is the Humphrey Fellowship Program? The Hubert H. Humphrey Fellowship Program is a prestigious international exchange initiative that brings mid-career professionals to the United States for one",,"th,",,GLOBAL,,4,2026-06-30T23:57:58.688214+00:00
9a9f5bacc773,Nominations open for Sheikh Zayed Book Award,,fundsforngos.org,https://www2.fundsforngos.org/individuals/nominations-open-for-sheikh-zayed-book-award/,"Deadline: 01-Sep-2026 The Sheikh Zayed Book Award, organized by the Abu Dhabi Arabic Language Centre, is accepting submissions from authors, publishers, researchers, translators, and cultural institutions. The award recognizes exceptional books and cultural achievements that advance Arabic literature, scholarship, translation, publishing, and intellectual development across multiple categories. What is the Sheikh Zayed Book Award? The Sheikh Zayed Book Award is one of the Arab world’s most prestigious literary and cultural awards. Organized by the Abu Dhabi Arabic Language Centre, the award ce",,,,GLOBAL,,4,2026-06-30T23:57:58.717606+00:00
da69e5288f3d,Laboratory Leadership Fellowship Program (Uganda),,fundsforngos.org,https://www2.fundsforngos.org/leadership/laboratory-leadership-fellowship-program-uganda/,"Deadline: 31-Jul-2026 The Uganda Public Health Fellowship Program (UPHFP) Laboratory Leadership Fellowship is a two-year learning-through-service programme designed to strengthen Uganda’s public health laboratory workforce. The fellowship equips health laboratory professionals with practical leadership, laboratory systems, disease surveillance, biosafety, emergency response, and research skills while addressing real public health challenges through supervised field placements. What Is the Uganda Public Health Fellowship Program (UPHFP) Laboratory Leadership Fellowship? The Uganda Public Health",,th.,,GLOBAL,,4,2026-06-30T23:58:06.982320+00:00
4675e2736289,Advanced Field Epidemiology Fellowship Program (Uganda),,fundsforngos.org,https://www2.fundsforngos.org/leadership/advanced-field-epidemiology-fellowship-program-uganda/,"Deadline: 31-Jul-2026 The Uganda Public Health Fellowship Program (UPHFP) is accepting applications for its two-year Field Epidemiology Track, a learning-through-service fellowship designed to strengthen Uganda’s public health workforce. The program equips health professionals with practical skills in epidemiology, disease surveillance, outbreak investigation, public health leadership, and health systems management through supervised field placements and classroom training. What Is the Uganda Public Health Fellowship Program (UPHFP)? The Uganda Public Health Fellowship Program (UPHFP) is a pro",,th.,,GLOBAL,,4,2026-06-30T23:58:07.000021+00:00
a7c038ec5604,Rapid Grants for Initial Language Documentation Fieldwork,,fundsforngos.org,https://www2.fundsforngos.org/individuals/rapid-grants-for-initial-language-documentation-fieldwork/,Deadline: 01-Oct-2026 The Rapid Grant Programme supports early-stage fieldwork in endangered language documentation . It is designed to help researchers evaluate whether a full documentation project is feasible. The programme focuses on: Initial fieldwork and feasibility assessment Early engagement with language communities Preliminary linguistic data collection Survey work in under-documented regions Core Purpose The programme aims to: Identify and assess endangered languages in the field Build early relationships with language communities Gather baseline linguistic data Determine suitability,,"€5,000",,GLOBAL,,4,2026-06-30T23:58:30.056755+00:00
5206dfd661a6,The Ultimate Guide to Business Grants & Startup Support,,fundsforngos.org,https://www2.fundsforngos.org/listing/the-ultimate-guide-to-business-grants-startup-support/,"The Ultimate Guide to Business Grants & Startup Support 
 [April 2026]
Explore a curated list of business grants, startup programs, accelerators, and innovation challenges designed to support entrepreneurs and growing ventures worldwide. Whether you are an early-stage founder or scaling your business, this guide helps you identify relevant opportunities …  [Read more...]  about The Ultimate Guide",,,,GLOBAL,,4,2026-06-30T23:58:44.997283+00:00
9c3829d1e90d,Ireland Fellows Programme – Courtney Fellowship 2027/2028 (Fully-funded),,opportunitydesk.org,https://opportunitydesk.org/2026/06/30/courtney-fellowship-2027-2028/,"Deadline: July 26, 2026 Applications are open for the Ireland Fellows Programme – Courtney Fellowship 2027/2028. The aims of the programme are to nurture future leaders; to develop in-country capacity to achieve national Sustainable Development Goals and to build positive relationships with Ireland. The Ireland Fellows Programme is fully funded by the Government of Ireland [...]",2026-07-26,,,GLOBAL,,4,2026-06-30T23:57:52.382939+00:00
